test_id,n,city_index,cost,syncs,duration_sec,machine_info
Test 7,18,9-1,39471.0,31,31.4128,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-2,39471.0,15,15.9769,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-3,39471.0,33,33.7265,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-4,39471.0,15,15.6290,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-5,39471.0,14,14.8455,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-6,39471.0,28,28.4797,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-7,40809.8995908293,1,1.1802,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-8,40809.8995908293,1,1.9062,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-10,39471.0,36,36.7529,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-11,40507.0,4,4.1931,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-12,39539.32195746635,8,8.4745,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-13,39539.32195746635,8,8.6893,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-14,39471.0,41,42.0069,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-15,39471.0,13,13.2522,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-16,39471.0,12,12.7526,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,9-17,40809.0,0,0.8013,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-1,39471.0,18,18.4620,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-2,39539.0,9,9.4446,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-3,39471.0,26,26.4643,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-4,39539.0,8,8.5302,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-5,39471.55257446351,9,9.1121,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-6,39471.0,37,37.4414,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-7,40507.0,0,0.4030,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-8,40507.0,0,0.4543,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-9,39471.0,34,34.1263,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-11,40507.0,1,1.9627,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-12,39539.32195746635,5,5.2682,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-13,39539.0,6,6.7934,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-14,39471.0,54,54.0787,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-15,39471.0,13,13.6708,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-16,39471.0,9,9.1029,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,10-17,40507.0,0,0.2509,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-1,40507.0,0,0.0044,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-2,40507.0,1,1.5760,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-3,40507.0,0,0.2199,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-4,39539.0,4,4.1235,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-5,40507.0,0,0.0045,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-6,40507.0,0,0.0001,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-7,39539.32195746635,3,3.1794,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-8,40507.0,0,0.0624,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-9,40507.0,0,0.0003,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-10,40507.0,0,0.0001,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-12,40507.0,1,1.8572,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-13,40507.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-14,40507.0,0,0.0002,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-15,40507.0,0,0.0001,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-16,40507.0,0,0.2320,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,11-17,40507.0,0,0.4594,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-1,40507.0,0,0.0104,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-2,39539.0,4,4.5809,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-3,40507.0,1,1.4256,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-4,39539.32195746635,2,2.3339,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-5,40507.0,0,0.0008,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-6,40507.0,0,0.0122,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-7,39539.32195746635,2,2.0818,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-8,40507.0,0,0.0008,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-9,40507.0,0,0.0017,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-10,40507.0,0,0.0007,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-11,39539.32195746635,1,1.2649,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-13,40507.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-14,40507.0,0,0.0022,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-15,40507.0,0,0.0380,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-16,39539.0,2,2.1496,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,12-17,40507.0,0,0.0059,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-1,39471.0,36,36.5558,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-2,39471.55257446351,4,4.1646,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-3,39471.0,12,12.5650,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-4,39471.0,5,5.9177,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-5,39471.0,35,35.3169,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-6,39471.0,11,11.6338,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-7,39539.0,0,0.0781,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-8,39539.0,1,1.4570,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-9,39471.0,27,27.5047,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-10,39471.0,28,28.2197,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-11,39539.0,0,0.9738,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-12,39539.0,1,1.0386,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-14,39471.0,15,15.7883,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-15,39471.55257446351,2,2.8005,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-16,39471.0,2,2.6792,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,13-17,39539.0,0,0.4485,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-1,39471.0,6,6.5309,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-2,39471.0,4,4.7988,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-3,39471.0,19,19.1799,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-4,39471.0,3,3.4090,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-5,39471.55257446351,1,1.7155,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-6,39471.0,42,42.0833,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-7,39539.0,0,0.0721,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-8,39539.0,0,0.0860,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-9,39471.0,16,16.3380,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-10,39471.0,21,21.2820,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-11,39539.0,0,0.4242,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-12,39471.0,1,1.6773,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-13,39471.0,0,0.9510,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-15,39471.0,10,10.1652,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-16,39471.0,6,6.7636,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,14-17,39471.0,0,0.0248,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-1,39471.0,0,0.0387,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-2,39471.0,0,0.5401,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-3,39471.0,3,3.3498,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-4,39471.0,0,0.0667,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-5,39471.0,0,0.0055,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-6,39471.0,2,2.9983,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-7,39471.0,0,0.0054,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-8,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-9,39471.0,0,0.0762,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-10,39471.0,0,0.0896,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-11,39471.0,0,0.0087,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-12,39471.0,0,0.3676,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-13,39471.0,0,0.0009,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-14,39471.0,0,0.4653,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-16,39471.0,5,5.5904,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,15-17,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-1,39471.0,0,0.0284,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-2,39471.0,5,5.5730,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-3,39471.0,6,6.3023,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-4,39471.0,0,0.8742,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-5,39471.0,0,0.0016,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-6,39471.0,0,0.2756,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-7,39471.0,0,0.2700,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-8,39471.0,0,0.0001,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-9,39471.0,0,0.0138,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-10,39471.0,0,0.0170,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-11,39471.0,0,0.2589,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-12,39471.0,4,4.1252,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-13,39471.0,0,0.0001,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-14,39471.0,0,0.0561,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-15,39471.0,0,0.9497,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,16-17,39471.0,0,0.0009,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-1,39471.0,0,0.0001,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-2,39471.0,0,0.0008,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-3,39471.0,0,0.0001,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-4,39471.0,0,0.0739,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-5,39471.0,0,0.0026,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-6,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-7,39471.0,0,0.0043,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-8,39471.0,0,0.4585,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-9,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-10,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-11,39471.0,0,0.1485,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-12,39471.0,0,0.0002,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-13,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-14,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-15,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,17-16,39471.0,0,0.0000,Cluster multithread sync_iter:100 sync_times:1000
Test 7,18,1-2,39471.0,22,33.2157,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-3,39471.0,31,46.5972,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-4,39471.0,31,48.0174,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-5,39471.0,39,59.3650,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-6,39539.0,17,26.6267,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-7,40889.287428159565,9,13.5166,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-8,39539.0,16,24.2983,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-9,39471.0,26,39.5119,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-10,39471.0,19,29.2128,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-11,39539.0,16,25.2114,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-12,39539.0,16,24.1722,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-13,40507.0,14,22.3336,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-14,39471.0,20,30.3109,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-15,40507.0,12,18.4577,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-16,39539.0,17,25.9947,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,1-17,40507.0,12,18.5676,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-1,42813.05689628758,3,5.1385,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-3,40507.0,14,22.1553,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-4,39471.0,17,26.1500,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-5,43564.63083785664,2,3.7576,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-6,42813.05689628758,3,5.1984,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-7,40809.8995908293,10,15.0301,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-8,42813.05689628758,3,4.5888,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-9,43564.63083785664,2,3.6522,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-10,43564.63083785664,2,3.0948,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-11,40507.0,12,19.0239,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-12,39471.0,18,27.9637,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-13,44294.78053966753,1,1.6113,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-14,43564.63083785664,2,4.0793,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-15,41655.749440700856,4,6.4791,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-16,40507.0,14,22.0336,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,2-17,41655.749440700856,3,4.6536,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-1,41086.43497731479,8,12.0506,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-2,39471.0,31,47.2719,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-4,39471.0,19,29.4861,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-5,41655.749440700856,4,6.5967,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-6,40507.0,12,18.7366,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-7,40836.11395115221,9,13.7894,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-8,41939.48352536101,3,5.2284,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-9,41252.0,7,11.4515,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-10,41655.0,5,7.8332,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-11,40507.0,12,19.4364,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-12,39471.0,20,30.6101,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-13,43564.63083785663,2,3.0850,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-14,41086.43497731479,8,13.3401,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-15,40507.0,14,22.4454,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-16,39471.0,28,42.2352,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,3-17,41655.749440700856,3,5.4749,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-1,41655.749440700856,3,5.3412,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-2,39471.0,19,29.1634,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-3,40507.0,11,17.1427,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-5,41655.749440700856,3,5.3495,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-6,42813.05689628758,2,3.3656,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-7,40507.0,11,16.9291,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-8,41655.0,5,7.8304,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-9,43279.243009419566,2,3.6613,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-10,43564.63083785664,1,1.7824,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-11,39471.0,20,31.2263,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-12,40112.61821719946,14,22.2043,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-13,43564.63083785664,1,1.5987,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-14,43564.63083785664,1,2.7126,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-15,43279.243009419566,2,4.4882,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-16,40809.8995908293,9,14.1798,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,4-17,40889.287428159565,8,12.1565,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-1,39471.0,28,42.5864,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-2,40112.0,14,21.0667,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-3,40112.618217199466,13,21.0060,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-4,39471.0,20,30.3820,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-6,41252.0,6,9.6698,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-7,41655.0,3,5.6447,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-8,39471.0,24,36.6870,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-9,40507.0,10,16.1949,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-10,40507.56673309145,8,12.0262,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-11,40112.61821719946,12,18.1870,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-12,40889.287428159565,6,10.4010,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-13,40507.566733091444,8,12.9755,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-14,40809.8995908293,7,11.4053,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-15,41655.0,1,2.5837,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-16,40809.8995908293,6,9.0133,Cluster multithread sync_iter:100 sync_times:1500
Test 7,18,5-17,39539.0,13,20.0761,Cluster multithread sync_iter:100 sync_times:1500
